State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Predicted Value
GA,2017,February,12 month-ending,Number of Drug Overdose Deaths,1418,100,0.079130297,Georgia,1425
GA,2017,January,12 month-ending,Number of Drug Overdose Deaths,1398,100,0.08034084,Georgia,1406
GA,2017,July,12 month-ending,Number of Drug Overdose Deaths,1493,100,0.08424904,Georgia,1502
GA,2017,June,12 month-ending,Number of Drug Overdose Deaths,1485,100,0.079569841,Georgia,1493
GA,2017,March,12 month-ending,Number of Drug Overdose Deaths,1436,100,0.076422922,Georgia,1443
GA,2017,May,12 month-ending,Number of Drug Overdose Deaths,1484,100,0.079697632,Georgia,1492
GA,2017,November,12 month-ending,Number of Drug Overdose Deaths,1506,100,0.087252734,Georgia,1515
GA,2017,October,12 month-ending,Number of Drug Overdose Deaths,1520,100,0.092118486,Georgia,1530
GA,2017,September,12 month-ending,Number of Drug Overdose Deaths,1499,100,0.091347252,Georgia,1509
GA,2018,April,12 month-ending,Number of Drug Overdose Deaths,1435,100,0.088006477,Georgia,1444
GA,2018,August,12 month-ending,Number of Drug Overdose Deaths,1444,100,0.068913963,Georgia,1450
GA,2018,December,12 month-ending,Number of Drug Overdose Deaths,1375,100,0.089800107,Georgia,1384
GA,2018,February,12 month-ending,Number of Drug Overdose Deaths,1459,100,0.085641549,Georgia,1468
GA,2018,January,12 month-ending,Number of Drug Overdose Deaths,1479,100,0.081327644,Georgia,1487
GA,2018,July,12 month-ending,Number of Drug Overdose Deaths,1442,100,0.077301476,Georgia,1449
GA,2018,June,12 month-ending,Number of Drug Overdose Deaths,1436,100,0.081911582,Georgia,1444
GA,2018,March,12 month-ending,Number of Drug Overdose Deaths,1467,100,0.089296205,Georgia,1476
GA,2018,May,12 month-ending,Number of Drug Overdose Deaths,1440,100,0.084237128,Georgia,1448
GA,2018,November,12 month-ending,Number of Drug Overdose Deaths,1397,100,0.090035313,Georgia,1406
GA,2018,October,12 month-ending,Number of Drug Overdose Deaths,1421,100,0.079642079,Georgia,1429
GA,2018,September,12 month-ending,Number of Drug Overdose Deaths,1460,100,0.070177901,Georgia,1466
GA,2019,April,12 month-ending,Number of Drug Overdose Deaths,1376,100,0.084986839,Georgia,1384
GA,2019,August,12 month-ending,Number of Drug Overdose Deaths,1381,100,0.095961428,Georgia,1391
GA,2019,December,12 month-ending,Number of Drug Overdose Deaths,1378,100,0.103277014,Georgia,1389
GA,2019,February,12 month-ending,Number of Drug Overdose Deaths,1383,100,0.086598574,Georgia,1392
GA,2019,January,12 month-ending,Number of Drug Overdose Deaths,1384,100,0.090883339,Georgia,1393
GA,2019,July,12 month-ending,Number of Drug Overdose Deaths,1352,100,0.095980523,Georgia,1362
GA,2019,June,12 month-ending,Number of Drug Overdose Deaths,1361,100,0.09057971,Georgia,1370
GA,2019,March,12 month-ending,Number of Drug Overdose Deaths,1371,100,0.088755296,Georgia,1380
GA,2019,May,12 month-ending,Number of Drug Overdose Deaths,1380,100,0.089665994,Georgia,1389
GA,2019,November,12 month-ending,Number of Drug Overdose Deaths,1381,100,0.095028393,Georgia,1391
GA,2019,October,12 month-ending,Number of Drug Overdose Deaths,1376,100,0.097666469,Georgia,1386
GA,2019,September,12 month-ending,Number of Drug Overdose Deaths,1380,100,0.100254133,Georgia,1391
GA,2020,April,12 month-ending,Number of Drug Overdose Deaths,1515,100,0.105603739,Georgia,1528
GA,2020,August,12 month-ending,Number of Drug Overdose Deaths,1719,100,0.102831502,Georgia,1733
GA,2020,December,12 month-ending,Number of Drug Overdose Deaths,1868,100,0.084974073,Georgia,1879
GA,2020,February,12 month-ending,Number of Drug Overdose Deaths,1430,100,0.105691244,Georgia,1442
GA,2020,January,12 month-ending,Number of Drug Overdose Deaths,1390,100,0.106540671,Georgia,1402
GA,2020,July,12 month-ending,Number of Drug Overdose Deaths,1711,100,0.101594499,Georgia,1725
GA,2020,June,12 month-ending,Number of Drug Overdose Deaths,1636,100,0.106253629,Georgia,1650
GA,2020,March,12 month-ending,Number of Drug Overdose Deaths,1451,100,0.102870075,Georgia,1463
GA,2020,May,12 month-ending,Number of Drug Overdose Deaths,1564,100,0.107337693,Georgia,1577
GA,2020,November,12 month-ending,Number of Drug Overdose Deaths,1822,100,0.092330603,Georgia,1834
GA,2020,October,12 month-ending,Number of Drug Overdose Deaths,1790,100,0.099590572,Georgia,1804
GA,2020,September,12 month-ending,Number of Drug Overdose Deaths,1746,100,0.098988683,Georgia,1759
GA,2021,April,12 month-ending,Number of Drug Overdose Deaths,2077,100,0.106950902,Georgia,2095
GA,2021,August,12 month-ending,Number of Drug Overdose Deaths,2177,100,0.141174756,Georgia,2205
GA,2021,December,12 month-ending,Number of Drug Overdose Deaths,2438,100,0.173752704,Georgia,2479
GA,2021,February,12 month-ending,Number of Drug Overdose Deaths,1983,100,0.091387001,Georgia,1996
GA,2021,January,12 month-ending,Number of Drug Overdose Deaths,1916,100,0.087509211,Georgia,1928
GA,2021,July,12 month-ending,Number of Drug Overdose Deaths,2135,100,0.130870751,Georgia,2159
GA,2021,June,12 month-ending,Number of Drug Overdose Deaths,2143,100,0.126622637,Georgia,2166
GA,2021,March,12 month-ending,Number of Drug Overdose Deaths,2038,100,0.099135717,Georgia,2053
GA,2021,May,12 month-ending,Number of Drug Overdose Deaths,2134,100,0.110959527,Georgia,2153
GA,2021,November,12 month-ending,Number of Drug Overdose Deaths,2357,100,0.160423588,Georgia,2392
GA,2021,October,12 month-ending,Number of Drug Overdose Deaths,2314,100,0.142772055,Georgia,2344
GA,2021,September,12 month-ending,Number of Drug Overdose Deaths,2245,100,0.144860969,Georgia,2274
GA,2022,April,12 month-ending,Number of Drug Overdose Deaths,2516,100,0.177389582,Georgia,2559
GA,2022,August,12 month-ending,Number of Drug Overdose Deaths,2609,100,0.16890021,Georgia,2651
GA,2022,December,12 month-ending,Number of Drug Overdose Deaths,2619,100,0.201222891,Georgia,2672
GA,2022,February,12 month-ending,Number of Drug Overdose Deaths,2492,100,0.178510558,Georgia,2535
GA,2022,January,12 month-ending,Number of Drug Overdose Deaths,2494,100,0.173877193,Georgia,2536
GA,2022,July,12 month-ending,Number of Drug Overdose Deaths,2589,100,0.168277451,Georgia,2630
GA,2022,June,12 month-ending,Number of Drug Overdose Deaths,2545,100,0.160452874,Georgia,2583
GA,2022,March,12 month-ending,Number of Drug Overdose Deaths,2499,100,0.177763413,Georgia,2542
GA,2022,May,12 month-ending,Number of Drug Overdose Deaths,2499,100,0.170562224,Georgia,2540
GA,2022,November,12 month-ending,Number of Drug Overdose Deaths,2655,100,0.187371364,Georgia,2704
GA,2022,October,12 month-ending,Number of Drug Overdose Deaths,2616,100,0.179864811,Georgia,2662
GA,2022,September,12 month-ending,Number of Drug Overdose Deaths,2627,100,0.174316144,Georgia,2671
GA,2023,April,12 month-ending,Number of Drug Overdose Deaths,2624,100,0.240143478,Georgia,2691
GA,2023,August,12 month-ending,Number of Drug Overdose Deaths,2576,100,0.312385153,Georgia,2669
GA,2023,February,12 month-ending,Number of Drug Overdose Deaths,2602,100,0.217787682,Georgia,2654
GA,2023,January,12 month-ending,Number of Drug Overdose Deaths,2607,100,0.213349285,Georgia,2649
GA,2023,July,12 month-ending,Number of Drug Overdose Deaths,2587,100,0.299037569,Georgia,2676
GA,2023,June,12 month-ending,Number of Drug Overdose Deaths,2608,100,0.282053103,Georgia,2688
GA,2023,March,12 month-ending,Number of Drug Overdose Deaths,2640,100,0.229169413,Georgia,2705
GA,2023,May,12 month-ending,Number of Drug Overdose Deaths,2637,100,0.263333806,Georgia,2715
GA,2023,November,12 month-ending,Number of Drug Overdose Deaths,2455,100,0.419337137,Georgia,2571
GA,2023,October,12 month-ending,Number of Drug Overdose Deaths,2495,100,0.388711889,Georgia,2608
GA,2023,September,12 month-ending,Number of Drug Overdose Deaths,2533,100,0.350564285,Georgia,2634
HI,2015,April,12 month-ending,Number of Drug Overdose Deaths,157,100,0.018130723,Hawaii,157
HI,2015,August,12 month-ending,Number of Drug Overdose Deaths,149,100,0.017992083,Hawaii,149
HI,2015,December,12 month-ending,Number of Drug Overdose Deaths,171,100,0.008922198,Hawaii,171
HI,2015,February,12 month-ending,Number of Drug Overdose Deaths,161,100,0.01805706,Hawaii,161
HI,2015,January,12 month-ending,Number of Drug Overdose Deaths,157,100,0.018138944,Hawaii,157
HI,2015,July,12 month-ending,Number of Drug Overdose Deaths,147,100,0.01800018,Hawaii,147
HI,2015,June,12 month-ending,Number of Drug Overdose Deaths,147,100,0.018018018,Hawaii,147
HI,2015,March,12 month-ending,Number of Drug Overdose Deaths,158,100,0.018061952,Hawaii,158
HI,2015,May,12 month-ending,Number of Drug Overdose Deaths,163,100,0.018078279,Hawaii,163
HI,2015,November,12 month-ending,Number of Drug Overdose Deaths,165,100,0.017852361,Hawaii,165
HI,2015,October,12 month-ending,Number of Drug Overdose Deaths,156,100,0.026816841,Hawaii,156
HI,2015,September,12 month-ending,Number of Drug Overdose Deaths,153,100,0.017930787,Hawaii,153
HI,2016,April,12 month-ending,Number of Drug Overdose Deaths,191,100,0.018088089,Hawaii,191
HI,2016,August,12 month-ending,Number of Drug Overdose Deaths,203,100,0.165258906,Hawaii,207
HI,2016,December,12 month-ending,Number of Drug Overdose Deaths,199,100,0.326057422,Hawaii,207
HI,2016,February,12 month-ending,Number of Drug Overdose Deaths,181,100,0.018075011,Hawaii,181
HI,2016,January,12 month-ending,Number of Drug Overdose Deaths,174,100,0.009033424,Hawaii,174
HI,2016,July,12 month-ending,Number of Drug Overdose Deaths,193,100,0.128487518,Hawaii,196
HI,2016,June,12 month-ending,Number of Drug Overdose Deaths,194,100,0.091734703,Hawaii,196
HI,2016,March,12 month-ending,Number of Drug Overdose Deaths,187,100,0.018071745,Hawaii,187
HI,2016,May,12 month-ending,Number of Drug Overdose Deaths,190,100,0.054699608,Hawaii,191
HI,2016,November,12 month-ending,Number of Drug Overdose Deaths,195,100,0.2651065,Hawaii,201
HI,2016,October,12 month-ending,Number of Drug Overdose Deaths,193,100,0.220791168,Hawaii,198
HI,2016,September,12 month-ending,Number of Drug Overdose Deaths,194,100,0.203252033,Hawaii,198
HI,2017,April,12 month-ending,Number of Drug Overdose Deaths,180,100,0.312360553,Hawaii,187
HI,2017,August,12 month-ending,Number of Drug Overdose Deaths,188,100,0.175300202,Hawaii,192
HI,2017,December,12 month-ending,Number of Drug Overdose Deaths,202,100,0.026068822,Hawaii,202
HI,2017,February,12 month-ending,Number of Drug Overdose Deaths,190,100,0.31500315,Hawaii,197
HI,2017,January,12 month-ending,Number of Drug Overdose Deaths,203,100,0.323101777,Hawaii,211
HI,2017,July,12 month-ending,Number of Drug Overdose Deaths,193,100,0.210822207,Hawaii,198
HI,2017,June,12 month-ending,Number of Drug Overdose Deaths,188,100,0.237258348,Hawaii,193
HI,2017,March,12 month-ending,Number of Drug Overdose Deaths,182,100,0.314295977,Hawaii,189
HI,2017,May,12 month-ending,Number of Drug Overdose Deaths,190,100,0.274190695,Hawaii,196
HI,2017,November,12 month-ending,Number of Drug Overdose Deaths,201,100,0.07860262,Hawaii,202
HI,2017,October,12 month-ending,Number of Drug Overdose Deaths,199,100,0.122904047,Hawaii,202
HI,2017,September,12 month-ending,Number of Drug Overdose Deaths,196,100,0.140031507,Hawaii,199
HI,2018,April,12 month-ending,Number of Drug Overdose Deaths,233,100,0.025733402,Hawaii,233
HI,2018,August,12 month-ending,Number of Drug Overdose Deaths,217,100,0.025839793,Hawaii,217
HI,2018,December,12 month-ending,Number of Drug Overdose Deaths,212,100,0.09529585,Hawaii,214
HI,2018,February,12 month-ending,Number of Drug Overdose Deaths,213,100,0.025931368,Hawaii,213
HI,2018,January,12 month-ending,Number of Drug Overdose Deaths,202,100,0.026062028,Hawaii,202
HI,2018,July,12 month-ending,Number of Drug Overdose Deaths,222,100,0.02577984,Hawaii,222
HI,2018,June,12 month-ending,Number of Drug Overdose Deaths,222,100,0.025808672,Hawaii,222
HI,2018,March,12 month-ending,Number of Drug Overdose Deaths,221,100,0.025751073,Hawaii,221
HI,2018,May,12 month-ending,Number of Drug Overdose Deaths,216,100,0.025857611,Hawaii,216
HI,2018,November,12 month-ending,Number of Drug Overdose Deaths,214,100,0.034405643,Hawaii,214
HI,2018,October,12 month-ending,Number of Drug Overdose Deaths,213,100,0.02577541,Hawaii,213
HI,2018,September,12 month-ending,Number of Drug Overdose Deaths,219,100,0.025790922,Hawaii,219
HI,2019,April,12 month-ending,Number of Drug Overdose Deaths,220,100,0.310934531,Hawaii,228
HI,2019,August,12 month-ending,Number of Drug Overdose Deaths,232,100,0.51972395,Hawaii,247
HI,2019,December,12 month-ending,Number of Drug Overdose Deaths,245,100,0.604667007,Hawaii,263
HI,2019,February,12 month-ending,Number of Drug Overdose Deaths,225,100,0.139106242,Hawaii,228
HI,2019,January,12 month-ending,Number of Drug Overdose Deaths,223,100,0.12156999,Hawaii,226
HI,2019,July,12 month-ending,Number of Drug Overdose Deaths,223,100,0.451948495,Hawaii,235
HI,2019,June,12 month-ending,Number of Drug Overdose Deaths,223,100,0.437092904,Hawaii,235
HI,2019,March,12 month-ending,Number of Drug Overdose Deaths,225,100,0.225283771,Hawaii,231
HI,2019,May,12 month-ending,Number of Drug Overdose Deaths,219,100,0.343170899,Hawaii,228
HI,2019,November,12 month-ending,Number of Drug Overdose Deaths,241,100,0.673659077,Hawaii,261
HI,2019,October,12 month-ending,Number of Drug Overdose Deaths,243,100,0.67882902,Hawaii,264
HI,2019,September,12 month-ending,Number of Drug Overdose Deaths,231,100,0.629144703,Hawaii,249
HI,2020,April,12 month-ending,Number of Drug Overdose Deaths,241,100,0.391822828,Hawaii,252
HI,2020,August,12 month-ending,Number of Drug Overdose Deaths,264,100,0.169822535,Hawaii,269
HI,2020,December,12 month-ending,Number of Drug Overdose Deaths,276,100,0,Hawaii,276
HI,2020,February,12 month-ending,Number of Drug Overdose Deaths,227,100,0.555695883,Hawaii,242
HI,2020,January,12 month-ending,Number of Drug Overdose Deaths,234,100,0.577151587,Hawaii,251
HI,2020,July,12 month-ending,Number of Drug Overdose Deaths,268,100,0.240322719,Hawaii,275
HI,2020,June,12 month-ending,Number of Drug Overdose Deaths,264,100,0.26575225,Hawaii,272
HI,2020,March,12 month-ending,Number of Drug Overdose Deaths,235,100,0.475019086,Hawaii,248
HI,2020,May,12 month-ending,Number of Drug Overdose Deaths,259,100,0.359558257,Hawaii,270
HI,2020,November,12 month-ending,Number of Drug Overdose Deaths,277,100,0,Hawaii,277
HI,2020,October,12 month-ending,Number of Drug Overdose Deaths,275,100,0,Hawaii,275
HI,2020,September,12 month-ending,Number of Drug Overdose Deaths,273,100,0.058858152,Hawaii,274
HI,2021,April,12 month-ending,Number of Drug Overdose Deaths,266,100,0.016508461,Hawaii,266
HI,2021,August,12 month-ending,Number of Drug Overdose Deaths,268,100,0.072516316,Hawaii,270
HI,2021,December,12 month-ending,Number of Drug Overdose Deaths,267,100,0.333850932,Hawaii,277
HI,2021,February,12 month-ending,Number of Drug Overdose Deaths,287,100,0.008358409,Hawaii,287
HI,2021,January,12 month-ending,Number of Drug Overdose Deaths,275,100,0.008338893,Hawaii,275
HI,2021,July,12 month-ending,Number of Drug Overdose Deaths,272,100,0.073643728,Hawaii,274
HI,2021,June,12 month-ending,Number of Drug Overdose Deaths,255,100,0.041003772,Hawaii,256
HI,2021,March,12 month-ending,Number of Drug Overdose Deaths,279,100,0.008320852,Hawaii,279
HI,2021,May,12 month-ending,Number of Drug Overdose Deaths,262,100,0.024614375,Hawaii,262
HI,2021,November,12 month-ending,Number of Drug Overdose Deaths,269,100,0.218715826,Hawaii,275
HI,2021,October,12 month-ending,Number of Drug Overdose Deaths,269,100,0.133448465,Hawaii,273
HI,2021,September,12 month-ending,Number of Drug Overdose Deaths,259,100,0.079258144,Hawaii,261
HI,2022,April,12 month-ending,Number of Drug Overdose Deaths,288,100,0.330504019,Hawaii,299
HI,2022,August,12 month-ending,Number of Drug Overdose Deaths,282,100,0.349728402,Hawaii,293
HI,2022,December,12 month-ending,Number of Drug Overdose Deaths,283,100,0.555722439,Hawaii,302
HI,2022,February,12 month-ending,Number of Drug Overdose Deaths,275,100,0.314536059,Hawaii,285
HI,2022,January,12 month-ending,Number of Drug Overdose Deaths,274,100,0.317700454,Hawaii,284
HI,2022,July,12 month-ending,Number of Drug Overdose Deaths,275,100,0.331760543,Hawaii,286
HI,2022,June,12 month-ending,Number of Drug Overdose Deaths,284,100,0.340161207,Hawaii,295
HI,2022,March,12 month-ending,Number of Drug Overdose Deaths,277,100,0.323332581,Hawaii,287
HI,2022,May,12 month-ending,Number of Drug Overdose Deaths,285,100,0.35011919,Hawaii,297
HI,2022,November,12 month-ending,Number of Drug Overdose Deaths,281,100,0.535849057,Hawaii,299
